Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
02/01/2019  17:45:00  HBV     0.0       216      10.6         31.7   1006.5       56
02/01/2019  18:00:00  HBV     0.0       232       6.4         32.0   1006.7       53
02/01/2019  18:15:00  HBV     0.0         -       0.0         32.1   1007.0       54
02/01/2019  18:30:00  HBV     0.0         -       0.0         31.5   1006.6       56
02/01/2019  18:45:00  HBV     0.0         -       0.0         30.8   1007.5       56
02/01/2019  19:00:00  HBV     0.0         -       0.0         30.8   1007.7       60
02/01/2019  19:15:00  HBV     0.0       181      13.1         29.3   1007.6       64
02/01/2019  19:30:00  HBV     0.0         -       0.0         29.6   1007.8       62
02/01/2019  19:45:00  HBV     0.0         -       0.0         29.9   1008.1       59
02/01/2019  20:00:00  HBV     0.0       114      15.2         29.5   1008.3       64
02/01/2019  20:15:00  HBV     0.0       243       2.8         29.0   1008.3       62
02/01/2019  20:30:00  HBV     0.0       170       3.2         29.2   1008.8       60
02/01/2019  20:45:00  HBV     0.0         -       0.0         28.5   1008.8       60
02/01/2019  21:00:00  HBV     0.0         -       0.0         29.6   1008.8       60
02/01/2019  21:15:00  HBV     0.0       121       6.0         29.5   1009.3       63
02/01/2019  21:30:00  HBV     0.0       125      14.5         28.2   1009.5       71
02/01/2019  21:45:00  HBV     0.0       135       0.4         27.5   1009.5       72
02/01/2019  22:00:00  HBV     0.0         -       0.0         28.4   1009.5       70
02/01/2019  22:15:00  HBV     0.0         -       0.0         28.6   1009.3       68
02/01/2019  22:30:00  HBV     0.0       102       8.8         28.0   1009.7       69
02/01/2019  22:45:00  HBV     0.0         -       0.0         27.5   1009.7       75
02/01/2019  23:00:00  HBV     0.0         -       0.0         27.0   1009.8       77
02/01/2019  23:15:00  HBV     0.0         -       0.0         26.9   1009.4       78
02/01/2019  23:30:00  HBV     0.0         -       0.0         26.9   1009.4       79
02/01/2019  23:45:00  HBV     0.0         -       0.0         26.5   1008.9       81
03/01/2019  00:00:00  HBV     0.0         -       0.0         27.1   1008.9       80
03/01/2019  00:15:00  HBV     0.0         -       0.0         27.5   1008.4       79
03/01/2019  00:30:00  HBV     0.0         -       0.0         27.6   1008.0       79
03/01/2019  00:45:00  HBV     0.0         -       0.0         27.0   1007.7       78
03/01/2019  01:00:00  HBV     0.0         -       0.0         27.3   1007.2       78
03/01/2019  01:15:00  HBV     0.0       113       9.2         27.1   1007.0       79
03/01/2019  01:30:00  HBV     0.0         -       0.0         27.1   1007.0       78
03/01/2019  01:45:00  HBV     0.0       138       6.7         26.9   1006.7       76
03/01/2019  02:00:00  HBV     0.0         -       0.0         27.1   1006.7       75
03/01/2019  03:15:00  HBV     0.0         -       0.0         26.9   1006.2       80
03/01/2019  03:30:00  HBV     0.0         -       0.0         27.0   1006.0       79
03/01/2019  03:45:00  HBV     0.0         -       0.0         26.8   1006.0       80
03/01/2019  04:00:00  HBV     0.0         -       0.0         26.7   1006.0       78
03/01/2019  04:15:00  HBV     0.0         -       0.0         26.8   1006.0       78
03/01/2019  04:30:00  HBV     0.0         -       0.0         26.7   1006.0       79
03/01/2019  04:45:00  HBV     0.0         -       0.0         27.1   1006.4       78
03/01/2019  05:00:00  HBV     0.0         -       0.0         27.1   1006.0       77
03/01/2019  05:15:00  HBV     0.0         -       0.0         27.0   1006.2       78
03/01/2019  05:30:00  HBV     0.0         -       0.0         27.5   1006.5       76
03/01/2019  05:45:00  HBV     0.0         -       0.0         27.3   1006.5       75
03/01/2019  06:00:00  HBV     0.0         -       0.0         26.9   1006.5       76
03/01/2019  06:15:00  HBV     0.0         -       0.0         27.0   1006.5       75
03/01/2019  06:30:00  HBV     0.0         -       0.0         27.5   1006.5       73
03/01/2019  06:45:00  HBV     0.0         -       0.0         27.3   1006.5       74
03/01/2019  07:00:00  HBV     0.0         -       0.0         28.0   1006.5       71
03/01/2019  07:15:00  HBV     0.0         -       0.0         28.4   1006.6       68
03/01/2019  07:30:00  HBV     0.0         -       0.0         28.5   1006.6       69
03/01/2019  07:45:00  HBV     0.0         -       0.0         28.8   1006.6       71
03/01/2019  08:00:00  HBV     0.0         -       0.0         28.7   1006.9       71
03/01/2019  08:15:00  HBV     0.0         -       0.0         29.1   1006.9       69
03/01/2019  08:30:00  HBV     0.0         -       0.0         29.0   1006.9       70
03/01/2019  08:45:00  HBV     0.0       020       2.1         29.2   1006.9       67
03/01/2019  09:00:00  HBV     0.0         -       0.0         30.1   1006.9       65
03/01/2019  09:15:00  HBV     0.0       000       4.2         30.6   1006.6       61
03/01/2019  09:30:00  HBV     0.0         -       0.0         30.9   1006.6       58
03/01/2019  09:45:00  HBV     0.0         -       0.0         31.5   1006.6       56
03/01/2019  10:00:00  HBV     0.0       345       6.7         31.7   1006.7       55
03/01/2019  10:15:00  HBV     0.0       337       6.7         32.4   1006.7       53
03/01/2019  10:30:00  HBV     0.0         -       0.0         33.6   1006.6       50
03/01/2019  10:45:00  HBV     0.0       028       7.4         33.9   1006.5       49
03/01/2019  11:00:00  HBV     0.0       038       8.1         35.4   1006.2       42
03/01/2019  11:15:00  HBV     0.0       036      15.5         36.5   1006.0       40
03/01/2019  11:30:00  HBV     0.0         -       0.0         36.3   1005.8       39
03/01/2019  11:45:00  HBV     0.0       059       7.1         36.5   1005.8       38
03/01/2019  12:00:00  HBV     0.0       018      11.6         36.5   1005.5       38
03/01/2019  12:15:00  HBV     0.0       087       6.0         36.8   1005.6       37
03/01/2019  12:30:00  HBV     0.0       333       6.0         36.8   1005.3       36
03/01/2019  12:45:00  HBV     0.0       051       8.5         37.4   1005.0       34
03/01/2019  13:00:00  HBV     0.0       270      20.1         36.7   1004.9       35
03/01/2019  13:15:00  HBV     0.0       349       2.8         39.0   1004.9       33
03/01/2019  13:30:00  HBV     0.0       336      15.5         37.5   1004.3       34
03/01/2019  13:45:00  HBV     0.0       033       5.3         38.1   1004.4       31
03/01/2019  14:00:00  HBV     0.0         -       0.0         37.9   1004.2       32
03/01/2019  14:15:00  HBV     0.0         -       0.0         40.1   1004.1       30
03/01/2019  14:30:00  HBV     0.0       004      11.6         38.7   1003.8       31
03/01/2019  14:45:00  HBV     0.0         -       0.0         38.1   1003.6       34
03/01/2019  15:00:00  HBV     0.0       140       1.4         38.6   1003.2       34
03/01/2019  15:15:00  HBV     0.0         -       0.0         39.3   1003.3       32
03/01/2019  15:30:00  HBV     0.0       143      12.3         38.0   1004.1       35
03/01/2019  15:45:00  HBV     0.0         -       0.0         36.9   1003.4       36
03/01/2019  16:00:00  HBV     0.0       247      11.3         36.9   1003.1       38
03/01/2019  16:15:00  HBV     0.0       206      14.5         36.4   1003.2       38
03/01/2019  16:30:00  HBV     0.0       209      12.3         36.4   1003.0       38
03/01/2019  16:45:00  HBV     0.0         -       0.0         36.8   1002.7       36
03/01/2019  17:00:00  HBV     0.0       191      12.7         37.8   1003.2       36
03/01/2019  17:15:00  HBV     0.0       097       6.4         37.9   1003.2       35
03/01/2019  17:30:00  HBV     0.0         -       0.0         36.9   1002.8       35
03/01/2019  17:45:00  HBV     0.0       190      22.6         36.0   1003.2       36
03/01/2019  18:00:00  HBV     0.0       216      11.3         35.2   1002.8       37
03/01/2019  18:15:00  HBV     0.0       232      11.3         35.1   1003.3       36
03/01/2019  18:30:00  HBV     0.0       196       5.3         35.6   1003.3       37
03/01/2019  18:45:00  HBV     0.0       231       7.1         34.6   1003.3       39
03/01/2019  19:00:00  HBV     0.0         -       0.0         34.7   1003.8       39
03/01/2019  19:15:00  HBV     0.0       084       7.1         35.3   1004.3       41
03/01/2019  19:30:00  HBV     0.0       093       6.0         34.6   1004.5       43
03/01/2019  19:45:00  HBV     0.0       061       1.4         34.8   1005.0       43
03/01/2019  20:00:00  HBV     0.0         -       0.0         33.9   1005.3       46
03/01/2019  20:15:00  HBV     0.0       039      20.5         33.1   1005.5       50
03/01/2019  20:30:00  HBV     0.0       090       6.7         33.0   1005.8       48
03/01/2019  20:45:00  HBV     0.0         -       0.0         32.6   1006.0       50
03/01/2019  21:00:00  HBV     0.0         -       0.0         32.5   1006.0       50
03/01/2019  21:15:00  HBV     0.0         -       0.0         32.1   1005.8       50
03/01/2019  21:30:00  HBV     0.0         -       0.0         32.1   1006.1       50
03/01/2019  21:45:00  HBV     0.0       057       3.5         30.8   1006.7       58
03/01/2019  22:00:00  HBV     0.0       097      16.2         29.8   1006.9       61
03/01/2019  22:15:00  HBV     0.0         -       0.0         29.6   1007.0       63
03/01/2019  22:30:00  HBV     0.0         -       0.0         29.6   1007.1       69
03/01/2019  22:45:00  HBV     0.0         -       0.0         28.4   1007.1       71
03/01/2019  23:00:00  HBV     0.0         -       0.0         28.5   1006.9       73
03/01/2019  23:15:00  HBV     0.0         -       0.0         29.1   1007.1       70
03/01/2019  23:30:00  HBV     0.0         -       0.0         29.3   1006.9       68
